spotify_id,song_name,artist_name,genius_id,genius_title,genius_artist,lyrics,genius_url,extraction_status
561UU4MvlsCenN1x7leYCh,Life's Too Short,Daryl Hall & John Oates,819531,Life’s Too Short,Daryl Hall & John Oates,"I let you escape, slip through my fingers
We made our mistakes, but memories linger
Each time I turn a corner I swear I see your face
But I'm standing here alone in the wonder
What I really needed, what made me run away?
Was it just somebody's spell I was under
We all love on borrowed time, tomorrow's flying blind
And life's too short to be living without you
You laughed at my jokes, broke down my defenses
It's like my heart just awoke, and brought back my senses
I've got my motor running, it's all that I can do
Cause every road I'm taking, is leading back to you
We all love on borrowed time, tomorrow's flying blind
And life's too short to be living without you
And life's too short
And life's too short
I give in I can't go it alone, yeah I'm done now I know that you're gone
I need someone to save me and life's too short, too short
I give in I can't go it alone
Life's too short to be living without you
Life's too short
I give in I can't go it alone
Life's too short can't be living without you
Life's too short
I give in I can't go it alone
I can live without you
Life's too short
I give in I can't go it alone
Life's too short to be living without you",https://genius.com/Daryl-hall-and-john-oates-lifes-too-short-lyrics,success
5ytl6Ay8G7ucmujk9R3S0c,Getaway Car,Daryl Hall & John Oates,820188,Getaway Car,Daryl Hall & John Oates,"Remembering when we first met
We had that adventure in our eyes
But something got away I guess
In the everyday of our lives
And I don't know what keeps us here
Let's disappear and start all over again
We can run away
Baby come as you are
You can look at my heart
As your Getaway Car
We can drive all night
It will be alright
Love can take us so far in my Getaway Car
All we need is the open road
More fuel for the fire inside us
Steer us onto lands unknown
And we can leave this world behind us
And I don't know what keeps us here
Let's disappear and start all over again
We can run away
Baby come as you are
You can look at my heart
As your Getaway Car
We can drive all night
It will be alright
Love can take us so far in my Getaway Car
Turn up the radio and don't look back again
Let me put the pedal down, gonna leave this town
Don't be afraid to ride
We can run away
Baby come as you are
You can look at my heart
As your Getaway Car
We can drive all night
It will be alright
Love can take us so far in my Getaway Car",https://genius.com/Daryl-hall-and-john-oates-getaway-car-lyrics,success
0zjqm0VWOQT9is5gT9CTib,Make You Stay,Daryl Hall & John Oates,819432,Make You Stay,Daryl Hall & John Oates,"I should have heard you talkin'
Now I'm a dead man walking
I should have paid more mind
To the little things, the little things
Why is love so complicated
Maybe that's the we made it
Just tell me you won't go
Say it isn't so
Like on the radio
And if I could I'd write that song for you
If a song could make you cry
If a song could make you say goodbye
Could it change you mind
If a song could make you stay
It's a backward chain reaction
It's a lack of satisfaction
That makes our love breakdown
To the little things, the little things
Gone 180 degrees
Come back to me
Just tell me you won't go
Say it isn't so
Like on the radio
And if I could I'd write that song for you
If a song could make you cry
If a song could make you say goodbye
Could it change you mind
If a song could make you stay
If a song could break you down
Then a song could turn our love around
Can you hear that sound
If a song can make you stay
If a song could make you cry
If a song could make you say goodbye
Could it change you mind
If a song could make you stay
If a song could break you down
Then a song could turn our love around
Can you hear that sound
If a song can make you stay",https://genius.com/Daryl-hall-and-john-oates-make-you-stay-lyrics,success
5UMTzSiB8mMu9vuo2PZkhd,Miss DJ,Daryl Hall & John Oates,820648,Miss DJ,Daryl Hall & John Oates,"She plays a superstar
She flies into your world from so far
Then she spins the records
She plays the music here
You've got to get with her beat, tonight
Ain't no way to fight it
She's got a groove that will make you feel funky
She's got a body you wanna to take home
She licks the lips that you gotta know better
Hey Miss DJ, how do I get you alone?
She knows the leeches here
They spy into her world it's so clear
When the needle's on the record, yeah
She drops the beat one time
The crowd just falls at her feet tonight
And they don't know how to fight it
She's got a groove that will make you feel funky
She's got a body you wanna to take home
She licks the lips that you gotta know better
Hey Miss DJ, how do I get you alone?
You're not the only table turnin' tonight
Ya know the beat is pumpin' from inside
Put down your headphones and come dance
Let the vinyl go free
She's got a groove that will make you feel funky
She's got a body you wanna to take home
She licks the lips that you gotta know better
Hey Miss DJ, how do I get you alone?",https://genius.com/Daryl-hall-and-john-oates-miss-dj-lyrics,success
6Uz62Rd9XadpjT8Zebgwq2,She Got Me Bad,Daryl Hall & John Oates,820536,(She) Got Me Bad,Daryl Hall & John Oates,"Well she takes her hair down slowly
And starts her ride
A silver Maranello baby
Up to the hills faster than light
She knows I shouldn't be here, baby
It turns her on
There's silk in her touch, gold in her kiss
My conscience is all but gone
She don't believe in long term love
She just wanna hit and run this stuff
She's the devil with an angel's face
The kind of girl a man likes to taste
She's gonna tear your world apart
She ain't never gonna care for your heart
She goes for guys she should not have
I've been hit - yeah She's Got Me Bad
She pours out pure temptation
Nice and strong
She leaves for a moment
Then returns in her shoes
Nothing else on
When I try to go
She stops me
And leads the way
There's silk in her touch
Gold in her kiss
And heaven takes the doubt away
She don't believe in long term love
She just wanna hit and run this stuff
She's the devil with an angel's face
The kind of girl a man likes to taste
She's gonna tear your world apart
She ain't never gonna care for your heart
She goes for guys she should not have
I've been hit - yeah She's Got Me Bad
She makes me feel
Like I don't really want to leave here, baby
But I know this girl, know this girl
Know that she's the bests in the whole damn world
She drives me wild, then it's over
No she never wants to play, wants to play
Should have let my head rule my heart along the way
I really wanna know you
She don't believe in long term love
She just wanna hit and run this stuff
She's the devil with an angel's face
The kind of girl a man likes to taste
She's gonna tear your world apart
She ain't never gonna care for your heart
She goes for guys she should not have
I've been hit - yeah She's Got Me Bad
She don't believe in long term love
She just wanna hit and run this stuff
She's the devil with an angel's face
The kind of girl a man likes to taste
She's gonna tear your world apart
She ain't never gonna care for your heart
She goes for guys she should not have
I've been hit - yeah She's Got Me Bad",https://genius.com/Daryl-hall-and-john-oates-she-got-me-bad-lyrics,success
7IYXfiXsiMdhcboT6Vw7Qu,Breath of Your Life,Daryl Hall & John Oates,820428,Breath of Your Life,Daryl Hall & John Oates,"I can read between the lonely lines
Every single word brings a tear to my eye
Tell me how did we get here
And where did heaven go
I remember us as strong as stone
Now I see the cracks breaking up a home
And a future filled with fear
But I won't surrender no
We can make it through the fire
I won't lay it down and die
I will be the air, if you are out of breath
And out of time
Baby don't it feel right
Don't you know why
Won't you say what it is
Why you just can't see what's going on
I'll be the Breath of Your Life
See the way the wind blows
No matter how it goes
I'm the air that you need
If you're out of breath and out of time
I'll be the Breath of Your Life
Baby, no no we ain't out of time
I don't want to go around again
Passionate lover turning into friend
I don't want to be back there
Let that heaven go
Explain the things you really need
I can make it happen if you talk to me
Though I cannot read your mind
I can get into your soul
We Could Make it through the Fire
I won't lie down and die
I will be the air if you are out of breath and out of time
Baby don't it feel right
Don't you know why
Won't you say what it is
Why you just can't see what's going on
I'll be the Breath of Your Life
See the way the wind blows
No matter how it goes
I'm the air that you need
If you're out of breath and out of time
I'll be the Breath of Your Life
Baby, no no we ain't out of time
Are you feeling like you're drowning
Are you choking?
And you just don't know what to do
Well I can help you make it through
And I the one to save it?
I really think that we could do this
Get through this
Don't doubt it, think about it
Be sure you can depend on me
Let me be the air that you breathe
Baby don't it feel right
Don't you know why
Won't you say what it is
Why you just can't see what's going on
I'll be the Breath of Your Life",https://genius.com/Daryl-hall-and-john-oates-breath-of-your-life-lyrics,success
0dT5eHAqMNchKMw06dgyFW,Intuition,Daryl Hall & John Oates,820681,Intuition,Daryl Hall & John Oates,"I've got a feeling
My intuition's telling me so
Just a beginning
A seed you planted deep in my soul
And I never knew this love before
Didn't have a clue that there was more
So I'm gonna tell you how it's gonna be
Going down with me
Going up this street
No matter what it takes
No matter what they say
I'm gonna use my Intuition
No matter how tough
I'm never givin' up
Gonna use my Intuition
This voice inside me
Is saying don't put fear in the way
Let your spirit guide me
Like a shining light that's calling my name
And I never knew a love so strong
Didn't have a clue where I belong
Now I'm like a kid in a candy store
Always wanting more
Coming back for sure
And you gotta believe
No matter what it takes
No matter what they say
I'm gonna use my Intuition
No matter how tough
I'm never givin' up
Gonna use my Intuition
I know we can make it
My Intuition tells me
Don't tell me no
Don't tell me no
Don't tell me no, baby",https://genius.com/Daryl-hall-and-john-oates-intuition-lyrics,success
3nvfZxZcdZ5rIy8bxAr5fX,Heartbreak Time,Daryl Hall & John Oates,819319,Heartbreak Time,Daryl Hall & John Oates,"The only consolation in this situtation
Is I know you're missing me
The way I'm missing you
I guess that you ain't sleeping and the company you're keeping
They're all gonna offer you
Words of comfort too
Time will heal it, that's what they say
But I can't help but wish tomorrow was today
I been doing heartbreak time
And there's no two ways about it
When you're in you just can't doubt it
Doing heartbreak time
I been doing heartbreak time
And though I keep believing
It's my heart that I'm decieving
Doing heartbreak time
Maybe I'm just pretending but I see a happy ending
Well I guess that's just like me
A fool in love you see
I can still recall the day, you said that you'd be mine to stay
Words that meant so much
Oh I miss your touch
When you'd call me I'd know what you'd want to say
I can't help it, I wish it was yesterday
I been doing heartbreak time
And there's no two ways about it
When you're in you just can't doubt it
Doing heartbreak time
I been doing heartbreak time
And though I keep believing
It's my heart that I'm decieving
Doing heartbreak time
And though we may be parted
You still hold the key to my heart
And I'm locked away",https://genius.com/Daryl-hall-and-john-oates-heartbreak-time-lyrics,success
2nWM35FPxkYAWHHv9hrczL,Something About You,Daryl Hall & John Oates,819023,Something About You,Daryl Hall & John Oates,"Yeah you've been so close, oh baby
In my world always gone with someone
Seeing you on your own
It's like some light, so bright is turning on
See you standing there oh baby
Feel a change in the air
Everywhere
Why didn't I know
That you're the one that I've been waiting for
Yeah, there's something about you
That I never knew
Why didn't I see your smile before
Yeah, there's something about you
That's leaving me breathless
Leading me on
You can see, I can tell oh baby
You've got some power over me
Use it well
Don't know why I'm so sure
That you're the love that I've been longing for
Yeah, there's something about you
That I never knew
Why didn't I see your smile before
Yeah, there's something about you
That's leaving me breathless
Turning me on
Only matters what I feel right now
No matter what I've felt before
I'm turning to you right now
I'm breathless baby, that's all I need to know
Yeah, there's something about you
Something about you",https://genius.com/Daryl-hall-and-john-oates-something-about-you-lyrics,success
1pxJE4N74aGkC6BbIUhq3P,Love in a Dangerous Time,Daryl Hall & John Oates,820136,Love in a Dangerous Time,Daryl Hall & John Oates,"In the of heart the country
There's a killer without a gun
We're afraid to be
No longer free
Just for loving one
So I, I got to say say a prayer for you
In the heart of the darkness
There's a killer without a name
No where to hide
No mountain side
Cause it is all the same
So please (oohhh please)
Say a prayer a prayer for me (ohohoh)
Out of the dark and silence
How in the world will we survive (we survive)
Love in a dangerous time
Out of the fear and madness
How in the world will we survive (we survive)
Love in a dangerous time
In the heart of the children
Where the simple things are true
So much to learn
When the world is turned turning in on you
Oh and I (oh and I) show us what to do (what to do what to do)
Out of the dark and silence
How in the world will we survive (we survive)
Love in a dangerous time
Out of the fear and madness
How in the world will we survive (we survive)
Love in a dangerous time
If I don't wait
Through open doors
Lie to what reseems before us
Fools who make the rules
Commit the crimes (commit the crimes)
That lay it on the line
Out of the dark and silence
How in the world will we survive (we survive)
Love in a dangerous time
Out of the fear and madness
How in the world will we survive (we survive)
Love in a dangerous time
Out of the dark and silence
How in the world will we survive (we survive)
Love in a dangerous time
Out of the fear and madness
How in the world will we survive (we survive)
Love in a dangerous time",https://genius.com/Daryl-hall-and-john-oates-love-in-a-dangerous-time-lyrics,success
5oLsi3F0C26MGnXJcnzQyB,Love The One You're With,Will Young,1294114,Love The One You’re with,Will Young,"Ooo, umm, umm
Umm, umm
Yea hey
Du, du, du
Umm, hmm
Umm, umm
If you're down and confused
And you don't remember
Who you're talkin' to
Concentration slips away
'Cos your baby is so far away
And there's a rose in a fisted glove
And the eagle flies with the dove
And if you can't be
With the one you love, honey
Love the one you're with
Love the one you're with
Love the one you're with
You gotta love the one you're with
Hmm
Don't be angry
Don't be sad
Don't sit cryin'
Over good times you had
There's a girl
Right next to you
And she's just waitin'
For somethin' to do
Yes and there's a rose in a fisted glove
And the eagle flies with the dove, yea
(And if you)
Can't be
With the one you love, honey
Love the one you're with
Love the one you're with
I love the one
(Dudu, du, du, du, du, du, du)
Dit, dit, dit, di, di
(Dudu, du, du, du, du, du, du)
Umm, umm, umm
(Dudu, du, du, du, du, du, du)
Yea, ahh, ahh
Dadada dadada
Yea
(Ahh, ahh, ahh)
Umm
(Ahh, ahh, ahh)
Please
(Ahh, ahh, ahh)
Love the one you're with
Love the one you're with
Ah love the one you're with
You gotta love the one you're with
Umm
Turn your heartache
(Du, du, dudu)
Right into joy
(Du, du, dudu)
'Cuz she's a girl
(Du, du, dudu)
And you're a boy
(Du, du, dudu)
So get it together
(Du, du, dudu)
(Together)
And make it nice
(Du, du, dudu)
And you won't need
(Du, du, dudu)
Any more advice
(Du, du, dudu)
(And there's a rose)
There's a rose
(In a fisted glove)
In a fisted glove
(And the eagle flies)
And the eagle flies
(With the dove)
With the dove
And if you can't be
With the one you love
(Ohh)
Ohh
Love the one you're with
(Gotta love the one you're with)
Love the one you're with
Gotta love the one you're with
(Love the one you're with)
Love the one you're with
(Gotta love the one you're with)
You gotta love the one you're with
(Love the one you're with)
Love the one you're with
(Gotta love the one you're with)
You gotta love the one you're with
(Love the one you're with)
(Dudu, du, du, du, du, du, du)
You gotta get it together
(Dudu, du, du, du, du, du, du)
You gotta get it together
(Dudu, du, du, du, du, du, du)
Did it together
Dadada dadada",https://genius.com/Will-young-love-the-one-youre-with-lyrics,success
7xGWDXdFKvsapcORfJuloO,Your Game,Will Young,1568978,Your Game,Will Young,"I see you floatin' it constantly
You're making me feel like you
And I could be real, yeah
But then you're flippin' the game
You walk away you turn your back
Baby stop treading on me, baby
Cause I'm mystified, yeah
And you know I've tried babe
I just can't get through to you, tell me
What you gonna do?
I don't know
What you gonna say?
I ain't sure
Always the same
All the time
Every day
Played my mind
I can't keep wasting my time
On your game
Ain't no doubt about it
Ain't no doubt about it
Ain't no doubt about it
Ain't no, no, no
I've taken all that I can
I've given to you my all
But you don't seem to respond, baby
Oh I can't stand all this waiting
Cause my patience is fadin'
Pretty soon I'll be gone, yeah, yeah
Let's rectify it
You can't deny it, yeah
The way you feel for me, tell me
What you gonna do?
I don't know
What you gonna say?
I ain't sure
Always the same
All the time
Every day
Played my mind
I can't keep wasting my time
On your game
No more, no more
Wasting time
Playing your game
Seen it all before
Time and time
No way
Cause I'm mystified, yeah
You know that I've tried
Just can't get through to you, tell me
What you gonna do?
I don't know
What you gonna say?
I ain't sure
Always the same
All the time
Every day
Played my mind
What you gonna do?
I don't know
What you gonna say?
I ain't sure
Always the same
All the time
Every day
Played my mind
I can't keep wasting my time
On your game
No more, no more
Wasting time
Playing your game
Seen it all before
Time, yeah
Ain't no doubt about it
Ain't no doubt about it
Ain't no doubt about it
Ain't no, no, no
Ain't no doubt about it
Ain't no doubt about it
Ain't no doubt about it
Ain't no, no, no",https://genius.com/Will-young-your-game-lyrics,success
0AqhwhQv1xnqCH9wzlQ7PE,Stronger,Will Young,1315219,Stronger,Will Young,"Umm, yeah
Hmm, hmm
Hmm, hmm, hmm
Life
Has a funny way of tryin' to make
You a certain type
And makin' it hard
Yeah, life
Is feet firmly on the ground
With a fear of flying
It's always too far
It only makes me stronger
When you say I can't do it
I'll work that bit harder
When you say it's not within my grip
The barriers, I'll break 'em down
I'll prove myself, I'll stick around
I'll get through it all somehow
Nothing's unreachable
Life
Is full of all these empty words
In perfect rhyme
When they don't make no sense
Resigned
To all of these doubts and nerves
You want first place
But you take second best
It only makes me stronger
When you say I won't succeed
I'll work that bit harder
When you say you see no strength in me
The barriers, I'll break 'em down
I'll prove myself, I'll stick around
I'll get through it all somehow
(Nothing's unreachable)
Oh, it's just a state of mind
If you set yourself up to fall
You'll never get there at all
All you've got to do is rise
It takes more to break me
Than a wave or two
Whatever's sent to test me
Gonna make me through
I, I, ah
It only makes me stronger
When you say I can't do it
I'll work that bit harder
When you say it's not within my grip
The barriers, I'll break 'em down
I'll prove myself, I'll stick around
I'll get through it all somehow
Nothing's unreachable
Don't hide
Don't cover up what fuels you
Deep inside
It carries you on
Go find
That dream you dreamt about
Each and every night
Before it's gone
Huh, hey, ahh, uh, ah, ah
Uh, ah, ah, uh, ah, ah
Uh, ah, ah, uh, ah, ah
Hey, hi, hi, hey, hey
'Cause you don't understand how I feel
You don't understand this is real
It's life
Gone
Yes it's life
It's gone
Hmmm, uh, uh
Uh, uh, uh, uh",https://genius.com/Will-young-stronger-lyrics,success
4mZsyuthp695XQWwb2g3qe,Leave Right Now,Will Young,1779033,Leave Right Now,Will Young,"I'm here just like I said
Though it's breaking every rule I've ever made
My racing heart is just the same
Why make it strong to break it once again?

And I'd love to say I do
Give everything to you
But I can never now be true so I say

I think I better leave right now
Before I fall any deeper
I think I better leave right now
Feeling weaker and weaker
Somebody better show me how
Before I fall any deeper
I think I'd better leave right now

I'm here so please explain
Why you're opening up a healing wound again
I'm a little more careful
Perhaps it shows
But if I lose the highs at least I'm spared the lows

And I would tremble in your arms
What could be the harm?
To feel my spirit calm
So I say

I think I better leave right now
Before I fall any deeper
I think I better leave right now
Feeling weaker and weaker
Somebody better show me how
Before I fall any deeper
I think I'd better leave right now

I wouldn't know how to say
How good it feels seeing you today
I see you've got your smile back
Like you say, you're right on track
But you may never know why
Once bitten twice is shy
If I'm proud perhaps I should explain
I couldn't bear to lose you again

I think I better leave right now
Before I fall any deeper
I think I better leave right now
Feeling weaker and weaker
Somebody better show me how
Before I fall any deeper
I think I'd better leave right now
Yes, I will
I think I better leave right now, I'm feeling weaker and weaker
Somebody better show me out before I fall any deeper
I think I better leave right now",https://genius.com/Will-young-leave-right-now-lyrics,success
5nvUqq0fvB0GN6mqzDc9Ey,Love Is A Matter Of Distance,Will Young,1692053,Love Is a Matter of Distance,Will Young,"Love is a matter of difference
Between you and me
Love is a matter of distance
That you are too far away
Love is a matter of growing
And knowing true feelings
Love is a matter of showing
That you are so far away
When my heart is open
My mind is openin' to find
I can't let you stay
The love is a matter of difference
You are too far away
Love is a matter of inputs
Outlook, deep inside
Love is to know you're on my side
That you are so far away
When my heart is open
My mind is openin' to find
I can't let you stay
The love is a matter of difference
You are too far away
Yeah
Yeah, yeah, yeah
Ohh, ohh, yeah
Yeah, when my heart is open
My mind is openin' to find
I can't let you stay
The love is a matter of difference
You are too far away
If love is a matter of distance
You are too far away
Yeah",https://genius.com/Will-young-love-is-a-matter-of-distance-lyrics,success
4KepeWvq5KfZUevd0cQ70T,Dance The Night Away,Will Young,1468224,Dance The Night Away,Will Young,"People get the wrong impression
I wonder if they change their minds
It's an understated sign
Tell me how you see me again
Now we're swinging to the time
It's a meeting of the minds
It's all oh unbelievable, yay
Look to play it, how we say it
If you're meaning to delay it, hang on
'Cause we're moving all around, yeah
Now it's up when the party's over
And we want to free our minds
Now I'm telling you there's no hurry
Uh huh, 'cause we're choosing to groove
It's so cool to dance the night away
(Aye, whoo!)
I choose to live a good life
Have a good time and enjoy the ride
Turn it up, break it down, move on
High times took a good turn
Spinnin' it around 'cause you got to learn
To rectify, justify this song
Now we're swinging to the time
It's a meeting of the minds
It's all, oh unbelievable
(So, so)
Look to play it how we say it
If you're meaning to delay it, hang on
'Cause we're movin' all around
Now it's up when the party's over
(When the party's over)
And we want to free our minds
(We gotta get all down)
Now I'm telling you there's no hurry
(Huh uh)
'Cause we're choosing to groove
It's so cool to dance the night away
(Aye, way)
Now it's up when the party's over
And we want to free our minds
Now I'm telling you there's no hurry
(Huh uh)
'Cause we're choosing to groove
It's so cool to dance the night way
Now it's up when the party's over
(Whoo!)
And we want to free our minds
Now I'm telling you there's no hurry
'Cause we're choosing to groove
It's so cool to dance the night away
(Aye, aye, aye)
Dance the night
Dance the night
Dance the night away
Dance the night
Dance the night
Dance the night away
Dance the night
Dance the night
Dance the night away
Dance the night
Dance the night
Dance the night away
Dance the night",https://genius.com/Will-young-dance-the-night-away-lyrics,success
3VXoePG7JjYl2ay8fzLhtG,Very Kind,Will Young,1001448,Very Kind,Will Young,"Te de da da da da
Hmm, hmm
You run, you run, but this ain't livin'
You wish you could go back
And begin it all over
But it's over
You fight, you fight, you just keep sayin'
You'll feel better come sooner or later
In no time
It's been a long time
You still got made to turn it
You still got made to lift you up
You got wings but you can't fly
You got so much pain inside
You're very kind
In your dreams you're so high
But you don't live that in your life
You're very kind, you're so kind, hmm
Hmm, you do, you do
You love me baby
I can't fight when you leave me lazy
With your doubts, your doubts, hmm
You try, you try, an' there's no winner
You give, give more
But it just gets harder
In your mind we all try
(Hhh)
You still got time to turn it
You still got made to lift you up
You got wings but you can't fly
You got so much pain inside
You're very kind
In your dreams you're so high
But you don't live that in your life
You're very kind, you're so kind
You believe you're not good enough
It fills your mind, plays
It's in the way of you and I
I'd say a thousand times
I know you're one of a kind
You're so kind
Hm Hm
(Yea, yea)
A yea yea
Amm yea yea
Hey hey yea yea
Hm hm hm
Hm hm hm
Hm hm hm
You de da da da di
You got wings but you can't fly
'Cos you got so much pain inside
You're very kind, yea
An' in your dreams you're so high
But you don't live that in your life
You're very kind, you're so kind, yea
You got wings but you can't fly
You got so much pain inside
You're very kind' yea
An' in your dreams you're so high
But you don't live that in your life
You're very kind, you're so kind
You got wings
Mmm mmm, yea",https://genius.com/Will-young-very-kind-lyrics,success
41YN3uBz1PpFNZtmAAaSKS,Free,Will Young,1624618,Free,Will Young,"Aaa
Don't you see how I fight it?
Tryin' to hide from a life of real pain
Maybe time has allowed it
Feelin' the feel when I'm hearin' your name
'Cos you will decide how I survive?
Do you realize inside oh?
(Its you who'll decide and how will I survive?)
(When we're going to live a lie)
Just how much it's killing me
I'm just caught in the middle of you
Play my heart with a little bit of
Dangerous love
And I really want to be free, aa aa
Got me caught and I'm livin' in a low life world
It's your unoriginality that's killin' me
I've just got to be free
Now tell me what you want from me
Again and again you pretend it's alright, yea
I'm feelin' now that I can breathe
Can't comprehend how you can't recognize
'Cos time can't change the way I feel
(Time that, time has changed)
(Change the way I feel)
(You will, you will find)
And you will find that I'm gonna be
(Now that time has changed)
(Change the way I feel)
(You will, you will find)
More than you'll ever let me be
I'm just caught in the middle of you
Play my heart with a little bit of
(Hmm)
Dangerous love
And I really want to be free
(Want to be free)
Aa aa
Got me caught and I'm livin' in a low life world
It's your unoriginality that's killin' me
I've just got to be free
(Yea haa hey)
Yea
Free to disown you
'Cos I thought that I told you
You been treating me badly
And you misappreciate my love
Tryin' to breathe
But it's killin' me slowly
And you started to break me
With your dangerous love
(Ohh hmm)
Got to
Got to be free
(Hmm)
Got to
Got to be free
(Aa aa)
Got to
(Yea yea yea)
Got to be free
(Yea yea)
Got to
Got to be free
Aa aa
I'm just caught in the middle of you
(I'm just caught)
Play my heart with a little bit of
(Play my heart)
Dangerous love
And I really want to be free
(Yea)
Aa aa
Got me caught and I'm livin' in a low life world
(Got me caught, low life world )
It's your unoriginality that's killin' me
I've just got to be free
(Yea yea)
I'm just caught in the middle of you
(I'm just caught)
Play my heart with a little bit of
(Play my heart)
Dangerous love
(Play my heart)
And I really want to be free, aa aa
Got me caught and I'm livin' in a low life world
(Got me caught, low life world )",https://genius.com/Will-young-free-lyrics,success
2nO4uKyReZHH7JS61yT2nS,Going My Way,Will Young,1619330,Going My Way,Will Young,"In time gone by I lost my will
To try and find a clear way through
Now it's been a while since I asked myself what to do?
It's been a while since I played the fool
'Cause they said, ""Raise your game, leave the shame
In this place where you will remain unless you save your soul""
Now it's going my way, forget the time that I did then
Now it's going my way, I look and everything's okay
Got nothing much to say except the life that I now lead
Is going my way, going my way
It's been a while since I spent the day
The whole day wrapped up in my dreams
It took a while upstaging misery, it isn't all it seems
Now I smooth my hair feeling tight
I'm getting into something right
Living beyond those days
Now it's going my way, forget the time that I did then
Now it's going my way, I look and everything's okay
I've got nothing much to say except the life that I now lead
Is going my way, going my way
Yea hey yea yea
Going my way, aye aye aye aye
(Away, away)
I don't understand how it came to
(How it came to?)
I don't understand those depths of despair
(Those despairs)
I don't understand how it came to
(How it came to?)
I don't understand reaching that despair, ha haa
(Reaching that despair)
Now it's goin' my way, forget the time that I did then
(Forget the time that I did then)
Now it's goin' my way, I look and everything's okay
(Now, now, now)
I've got nothin' much to say except the life that I now lead
(Say)
Is going my way
(My way)
Going my way
Now it's going my way
Forget the time that I did then
(I did then)
Now it's going my way
I look and everything's okay
I've got nothing much to say except
The life that I now lead
Is going my way
(My way)
Going my way
(Yea eee yea)
'Cause I've
(Hmm mmm mmm)
Settled my mind
(Settled my mind)
Settled my mind
(Hmm mmm mmm)
Settled my
(My, my, mind)
Settled my mind
(Yea eee yea)
(Settled my mind)
Settled my mind
(Settled my mind)
Settled my mind
(Settled my mind)
Hmm hmm hmm",https://genius.com/Will-young-going-my-way-lyrics,success
4L4Ug6ah2UXH3JDlpeduRf,Out Of My Mind,Will Young,1274847,Out of My Mind,Will Young,"All you have to do is think about it
All you have to do is think about it
All you have to do is think about it
All you have to do is think about it
Baby, you drive me crazy all the time
When you play me
I'm burnin' with the lies that you feed me
Chasin' my despair
(I can see you smiling till I'm over the edge)
Do yourself a favor
Realize you won every game, yea
'Cos it's plain to see that I'm a mouse of a man, yea
Get me out of my mind
I don't feel so good
(Breakin' down the walls while I'm fallin' apart)
Get me out of my mind
I don't feel so good
(Try to understand)
(Just think about it)
Lately, you reply with your lies that I'm fadin'
(Ahh, ah)
You leave me high and dry
Over, over, over
You trip me around
I tell you baby
To do yourself a favor
Realize you win every game
'Cos it's plain to see that I'm a mouse of a man
Yea, you made a mouse of the man
Get me out of my mind
I don't feel so good
(Breakin' down the walls while I'm fallin' apart)
Get me out of my mind
I don't feel so good
(Try to understand that I'm losing my heart)
Get me out of my mind
I don't feel so good
(Breakin' down the walls while I'm fallin' apart)
Get me out of my mind
I don't feel so good
(Try to understand)
(Just think about it)
Yea, yea, ah, ah, yea, yea, yea, yea
(All you'll ever do is think about it)
Yea, yea, ah, ah, yea, yea, yea
(All you'll ever do is think about it)
Breakin' it to you
I'm breakin' it to you
Breakin' it to you
(All you'll ever do is think about it)
Breakin' it to you
I'm breakin' it to you
(Ooo, yea)
(All you'll ever do is think about it)
'Cos you've got to
Get me out of my mind
(Breakin' down the walls while I'm fallin' apart)
Get me out of my mind
(Try to understand that I'm losin' my heart)
Get me out of my mind
Get me out of my mind
Get me out of my mind
(Try to understand)
(Just think about it)",https://genius.com/Will-young-out-of-my-mind-lyrics,success
2JgPlDkLbdcRk5Jp3e7Pgm,Friday's Child,Will Young,1035100,Friday’s Child,Will Young,"We've been told to live our lives just workin' on the feelin'
Waitin' for the sun to shine on what we do believe in
In every man I hear the cry of someone else
A drownin' man reachin' out but no one hears
I know a man livin' out his life without a reason
And he says
Monday's got a beautiful baby
And Wednesday's child can never win
Little Saturday will work till he's crazy
But Friday's child, he was born to give
Now what about all the unborn people that will suffer
At the hands of Mr. Right who cares about no other
I see a mother who lets her children use her up
I know a father who just sacrificed his wayward son
I wonder what you give that someone else is needin'
Next to nothin'
Monday's got a beautiful baby
Wednesday's child can never win
Little Saturday will work till he's crazy
But Friday's child, he was born to give
Monday's got a beautiful baby
Wednesday's child can never win
Little Saturday will work till he's crazy
But Friday's child, this here you say
Monday's got a beautiful baby
Wednesday's child can never win
Little Saturday will work till he's crazy
But Friday's child
He was Friday's child
He was Friday's child
Friday's child
Friday's child",https://genius.com/Will-young-fridays-child-lyrics,success
